"taz","walk_subzone","walk_subzone_label","incQ","incQ_label","autoSuff","autoSuff_label","hasAV","num_persons","num_workers","num_workers_students"
1031,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,28,12,14
1031,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,38,24,36
1031,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,740,342,518
1031,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,16,8,8
1031,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,146,100,118
1031,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1908,1072,1422
1032,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,36,2,16
1032,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,74,18,34
1032,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,32,18,18
1032,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,6,4,6
1032,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,166,64,104
1032,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,14,6,12
1032,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,44,24,34
1032,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,396,168,272
1032,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,16,8,14
1032,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,56,26,48
1032,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,782,440,584
1033,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,58,22,22
1033,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,220,66,108
1033,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,92,44,60
1033,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,28,20,26
1033,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,684,330,458
1033,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,46,32,40
1033,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,132,70,100
1033,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,792,368,568
1033,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,50,32,40
1033,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,154,118,148
1033,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1856,1114,1468
1034,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,34,2,10
1034,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,184,56,118
1034,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,22,8,14
1034,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,10,6,10
1034,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,386,176,274
1034,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,12,4,4
1034,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,98,54,74
1034,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,704,324,540
1034,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,20,8,14
1034,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,118,86,116
1034,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1880,1000,1610
1035,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,8,6,8
1035,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,54,30,52
1035,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,336,170,302
1035,2,"Long-walk to transit",1,"lowInc",0,"0_autos",0,22,6,14
1035,2,"Long-walk to transit",1,"lowInc",1,"autos_lt_workers",0,4,4,4
1035,2,"Long-walk to transit",1,"lowInc",2,"autos_ge_workers",0,236,60,152
1035,2,"Long-walk to transit",2,"medInc",0,"0_autos",0,24,10,18
1035,2,"Long-walk to transit",2,"medInc",1,"autos_lt_workers",0,34,22,30
1035,2,"Long-walk to transit",2,"medInc",2,"autos_ge_workers",0,402,178,306
1035,2,"Long-walk to transit",3,"highInc",0,"0_autos",0,6,4,6
1035,2,"Long-walk to transit",3,"highInc",1,"autos_lt_workers",0,104,56,84
1035,2,"Long-walk to transit",3,"highInc",2,"autos_ge_workers",0,532,246,422
1035,2,"Long-walk to transit",4,"veryHighInc",0,"0_autos",0,2,0,0
1035,2,"Long-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,26,24,24
1035,2,"Long-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,632,364,504
1036,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,114,32,80
1036,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,4,0,4
1036,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,352,110,228
1036,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,74,40,62
1036,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,50,30,48
1036,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,586,260,452
1036,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,12,6,8
1036,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,176,94,130
1036,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,670,298,510
1036,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,16,16,16
1036,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,118,70,112
1036,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1064,578,924
1037,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,116,20,74
1037,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,300,92,208
1037,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,56,28,48
1037,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,40,22,34
1037,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,492,206,386
1037,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,26,18,24
1037,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,68,36,52
1037,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,598,256,438
1037,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,10,6,10
1037,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,72,44,70
1037,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,730,382,616
1038,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,384,34,278
1038,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,82,28,70
1038,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,1186,210,786
1038,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,78,40,68
1038,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,116,74,108
1038,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,846,336,616
1038,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,26,12,20
1038,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,82,42,64
1038,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,256,138,192
1038,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,28,22,24
1038,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,148,82,112
1039,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,176,48,102
1039,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,16,12,16
1039,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,384,134,262
1039,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,130,76,118
1039,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,202,126,182
1039,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1178,552,896
1039,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,50,32,40
1039,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,334,194,272
1039,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,1048,490,790
1039,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,48,26,44
1039,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,278,200,266
1039,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1408,858,1204
1040,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,162,66,104
1040,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,24,12,18
1040,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,288,108,152
1040,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,42,28,34
1040,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,64,38,54
1040,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,302,160,220
1040,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,30,20,28
1040,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,102,80,90
1040,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,316,170,234
1040,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,24,14,18
1040,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,92,62,80
1040,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,188,114,138
1041,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,74,26,42
1041,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,174,46,74
1041,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,86,46,56
1041,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,68,52,64
1041,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,416,200,280
1041,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,54,26,36
1041,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,94,60,78
1041,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,494,278,368
1041,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,36,28,32
1041,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,104,76,92
1041,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,382,236,298
1042,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,58,2,12
1042,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,162,24,48
1042,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,16,4,4
1042,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,18,12,14
1042,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,348,134,182
1042,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,12,6,6
1042,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,52,28,46
1042,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,390,196,266
1042,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,50,32,48
1042,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,630,400,526
1043,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,40,4,6
1043,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,324,72,126
1043,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,12,4,4
1043,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,24,16,22
1043,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,356,150,214
1043,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,10,6,10
1043,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,22,14,18
1043,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,502,270,364
1043,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,8,6,6
1043,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,124,98,114
1043,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1286,782,994
1044,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,32,6,6
1044,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,264,62,100
1044,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,6,2,2
1044,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,6,4,6
1044,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,230,90,138
1044,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,10,2,2
1044,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,18,14,18
1044,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,442,214,302
1044,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,6,2,2
1044,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,162,106,150
1044,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1396,740,1062
1045,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,16,0,2
1045,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,170,20,44
1045,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,10,2,2
1045,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,20,12,16
1045,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,498,142,230
1045,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,10,4,6
1045,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,6,4,4
1045,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,620,296,420
1045,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,4,2,2
1045,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,96,64,86
1045,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1482,802,1106
1046,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,10,0,0
1046,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,170,30,56
1046,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,2,2,2
1046,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,6,4,4
1046,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,308,126,186
1046,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,46,28,38
1046,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,552,286,394
1046,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,8,4,6
1046,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,114,78,106
1046,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1112,614,860
1047,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,158,32,80
1047,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,10,8,8
1047,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,440,144,236
1047,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,40,18,26
1047,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,66,42,58
1047,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,702,288,468
1047,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,14,6,10
1047,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,118,70,102
1047,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,664,330,504
1047,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,104,74,92
1047,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,584,304,450
1048,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,122,36,58
1048,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,6,4,4
1048,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,290,74,124
1048,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,40,22,22
1048,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,22,16,22
1048,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,718,298,440
1048,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,6,6,6
1048,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,42,24,32
1048,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,722,396,528
1048,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,12,12,12
1048,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,52,44,50
1048,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,802,418,574
1049,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,134,26,38
1049,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,16,12,12
1049,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,608,192,300
1049,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,124,78,90
1049,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,188,114,158
1049,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1316,612,814
1049,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,78,52,58
1049,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,202,144,164
1049,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,854,448,572
1049,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,20,16,16
1049,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,174,132,156
1049,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,790,470,562
1050,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,416,94,196
1050,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,204,122,184
1050,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,2612,776,1446
1050,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,20,12,14
1050,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,438,230,350
1050,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1788,818,1214
1050,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,10,8,8
1050,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,586,320,430
1050,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,1150,568,854
1050,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,132,86,110
1050,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,246,130,198
1051,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,322,94,174
1051,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,58,44,48
1051,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,668,234,362
1051,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,82,50,60
1051,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,124,78,104
1051,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,724,302,486
1051,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,48,32,46
1051,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,114,70,102
1051,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,674,356,506
1051,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,28,18,28
1051,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,134,84,112
1051,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,520,322,420
1052,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,38,4,8
1052,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,6,4,4
1052,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,144,38,60
1052,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,14,4,6
1052,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,130,54,76
1052,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,4,2,2
1052,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,32,14,24
1052,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,248,146,176
1052,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,18,12,16
1052,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,514,328,394
1053,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,78,20,28
1053,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,6,4,4
1053,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,554,132,220
1053,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,22,6,6
1053,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,30,18,30
1053,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,638,262,366
1053,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,6,0,0
1053,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,106,60,88
1053,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,1210,622,846
1053,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,2,2,2
1053,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,144,102,136
1053,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1050,586,810
1054,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,52,12,30
1054,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,12,8,12
1054,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,366,142,210
1054,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,24,10,16
1054,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,48,36,48
1054,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,658,334,446
1054,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,16,10,12
1054,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,142,92,110
1054,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,796,452,602
1054,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,6,6,6
1054,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,174,118,148
1054,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,588,368,460
1055,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,148,32,62
1055,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,30,12,26
1055,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,824,250,456
1055,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,84,36,60
1055,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,372,220,300
1055,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1572,688,1102
1055,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,18,14,16
1055,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,426,260,346
1055,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,1088,560,806
1055,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,2,2,2
1055,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,350,240,300
1055,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,748,418,560
1056,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,312,68,120
1056,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,134,76,114
1056,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,1146,290,548
1056,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,66,36,48
1056,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,508,288,414
1056,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1298,594,896
1056,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,24,14,16
1056,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,360,210,290
1056,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,658,346,494
1056,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,178,116,150
1056,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,162,108,136
1057,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,436,128,258
1057,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,216,108,180
1057,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,818,178,488
1057,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,170,86,136
1057,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,644,300,508
1057,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,854,288,568
1057,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,84,36,60
1057,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,416,236,346
1057,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,346,170,258
1057,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,8,4,8
1057,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,174,116,154
1057,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,174,90,132
1058,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,370,74,138
1058,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,76,42,66
1058,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,2098,522,1060
1058,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,82,30,64
1058,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,546,290,446
1058,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,2124,894,1530
1058,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,6,2,6
1058,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,264,138,198
1058,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,646,316,494
1058,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,8,8,8
1058,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,142,92,120
1058,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,166,86,120
1059,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,154,38,68
1059,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,38,32,38
1059,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,888,348,502
1059,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,64,48,52
1059,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,166,90,142
1059,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1492,820,1024
1059,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,26,14,20
1059,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,260,160,206
1059,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,1362,788,1084
1059,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,294,212,248
1059,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1266,818,990
1060,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,322,62,152
1060,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,168,88,148
1060,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,2582,624,1398
1060,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,56,22,44
1060,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,498,246,390
1060,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1708,680,1200
1060,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,12,8,12
